"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","logp","types","genes"
"mxd1",0.0126389902001476,0.271010857066677,0.12,0.025,1,4.37096878268357,"M","mxd1"
"timm17b",0.0129267269146154,0.285170191021789,0.22,0.076,1,4.3484582570976,"M","timm17b"
"slc40a1",0.0132862947840496,0.414909380460646,0.12,0.025,1,4.32102224241563,"M","slc40a1"
"ptp4a3",0.0134997781671373,-0.934946877564066,0.04,0.178,1,4.30508202573667,"M","ptp4a3"
"cdc42ep4",0.0136208049833162,0.382525039552753,0.12,0.025,1,4.29615687697379,"M","cdc42ep4"
"srp68",0.0136208049833162,0.342229236022486,0.12,0.025,1,4.29615687697379,"M","srp68"
"fbxo22",0.0136943422510278,0.558907026323629,0.2,0.068,1,4.290772505823,"M","fbxo22"
"zzef1",0.0137540601591475,0.273747328148331,0.14,0.034,1,4.28642121415575,"M","zzef1"
"ndrg2",0.0138544276155159,-0.267933638509004,0.28,0.102,1,4.27915041400589,"M","ndrg2"
"sec16a",0.0141955342631812,-0.268645116148734,0.16,0.042,1,4.25482785234517,"M","sec16a"
"hook3",0.0142265986380196,-0.327741930414467,0.26,0.093,1,4.25264192299807,"M","hook3"
"pdpk1",0.0143122165523727,0.274306861262029,0.12,0.025,1,4.24664180206482,"M","pdpk1"
"vma21",0.0144936860594589,-0.261456978135933,0.16,0.042,1,4.2340421685642,"M","vma21"
"rybp",0.0146693934977762,0.31243117314177,0.12,0.025,1,4.2219920307101,"M","rybp"
"snf8",0.0146836801808176,-0.307973025906389,0.26,0.093,1,4.22101859369795,"M","snf8"
"brd7",0.0148861025276387,-0.254736138141815,0.24,0.085,1,4.20732721754706,"M","brd7"
"hspa4l",0.0150344046358887,0.260075514562056,0.12,0.025,1,4.19741406186984,"M","hspa4l"
"zfp207",0.0151065989247134,-0.495207043539992,0,0.11,1,4.19262361574277,"M","zfp207"
"il6ra",0.0151065989247134,-0.531376728706086,0,0.11,1,4.19262361574277,"M","il6ra"
"slamf9",0.0151065989247134,-0.541392843010421,0,0.11,1,4.19262361574277,"M","slamf9"
"rtf2",0.0151065989247134,-0.603173443613197,0,0.11,1,4.19262361574277,"M","rtf2"
"diablo",0.0151065989247134,-0.619967323964107,0,0.11,1,4.19262361574277,"M","diablo"
"0610012g03rik",0.0151065989247134,-0.620946591029164,0,0.11,1,4.19262361574277,"M","0610012g03rik"
"ptpa",0.0151065989247134,-0.657589243140339,0,0.11,1,4.19262361574277,"M","ptpa"
"1110008f13rik",0.0151065989247134,-0.710496475125614,0,0.11,1,4.19262361574277,"M","1110008f13rik"
"zfp106",0.0151065989247134,-0.743323275475836,0,0.11,1,4.19262361574277,"M","zfp106"
"tmem167",0.0151065989247134,-0.791255917728012,0,0.11,1,4.19262361574277,"M","tmem167"
"snhg20",0.0151065989247134,-0.827610574659856,0,0.11,1,4.19262361574277,"M","snhg20"
"spc25",0.0151065989247134,-0.937190325607175,0,0.11,1,4.19262361574277,"M","spc25"
"ccl12",0.0151065989247134,-1.01193144573532,0,0.11,1,4.19262361574277,"M","ccl12"
"pdia3",0.0152030151548699,-0.266185678533508,0.54,0.246,1,4.18626150534976,"M","pdia3"
"camk1",0.0153932825696342,-1.10178118922945,0.12,0.263,1,4.17382406150104,"M","camk1"
"rpl6",0.0155449290045267,0.262800533371299,0.82,0.636,1,4.16402080257566,"M","rpl6"
"spop",0.0156421647991275,-0.974474559012893,0.06,0.203,1,4.15778513917688,"M","spop"
"dkk3",0.0160830110038548,0.266236064726973,0.2,0.068,1,4.12999178127718,"M","dkk3"
"pcbp4",0.0165435984182097,-0.957562759156316,0.16,0.314,1,4.10175605451155,"M","pcbp4"
"fbl",0.0172245649843634,-0.259274267929163,0.24,0.085,1,4.0614187173004,"M","fbl"
"rps9",0.0175865419853043,-0.324082231904938,0.9,0.847,1,4.04062132936544,"M","rps9"
"arid1a",0.0183219058786143,0.419821914458508,0.26,0.11,1,3.99965789247173,"M","arid1a"
"ctsf",0.0186299230455703,-0.9683036824866,0.1,0.246,1,3.98298622504973,"M","ctsf"
"elovl4",0.0187706630866149,0.275060762791218,0.18,0.059,1,3.97546010207031,"M","elovl4"
"tnrc18",0.0191169411703498,0.319887497337892,0.18,0.059,1,3.95718036478739,"M","tnrc18"
"slc23a2",0.0195895753608921,0.395225135859983,0.16,0.051,1,3.93275772358057,"M","slc23a2"
"uhmk1",0.019833411802538,-0.329440549208053,0.2,0.068,1,3.920387298676,"M","uhmk1"
"dcun1d5",0.019960941820274,-0.505729849283668,0,0.102,1,3.91397782382755,"M","dcun1d5"
"mtus1",0.019960941820274,-0.522061864041988,0,0.102,1,3.91397782382755,"M","mtus1"
"naxd",0.019960941820274,-0.555628271600005,0,0.102,1,3.91397782382755,"M","naxd"
"thrsp",0.019960941820274,-0.591354212507004,0,0.102,1,3.91397782382755,"M","thrsp"
"skp1a",0.019960941820274,-0.592576856206257,0,0.102,1,3.91397782382755,"M","skp1a"
"stx5a",0.019960941820274,-0.592826762766162,0,0.102,1,3.91397782382755,"M","stx5a"
"gabbr1",0.019960941820274,-0.612956195275467,0,0.102,1,3.91397782382755,"M","gabbr1"
"ptprs",0.019960941820274,-0.618318462002905,0,0.102,1,3.91397782382755,"M","ptprs"
"aatk",0.019960941820274,-0.630551948269215,0,0.102,1,3.91397782382755,"M","aatk"
"ecscr",0.019960941820274,-0.650467350436657,0,0.102,1,3.91397782382755,"M","ecscr"
"bex3",0.019960941820274,-0.662942293511653,0,0.102,1,3.91397782382755,"M","bex3"
"scd2",0.019960941820274,-0.732147063163529,0,0.102,1,3.91397782382755,"M","scd2"
"eif3j1",0.019960941820274,-0.740038726559674,0,0.102,1,3.91397782382755,"M","eif3j1"
"edc4",0.019960941820274,-0.757551044600295,0,0.102,1,3.91397782382755,"M","edc4"
"snap91",0.019960941820274,-0.803016644348805,0,0.102,1,3.91397782382755,"M","snap91"
"gm10419",0.019960941820274,-0.880097428612039,0,0.102,1,3.91397782382755,"M","gm10419"
"trim2",0.0208822960309243,-0.887231861627335,0.02,0.136,1,3.86885355884633,"M","trim2"
"pcp2",0.0208826694025355,-0.361860998875944,0.2,0.068,1,3.86883567919015,"M","pcp2"
"dhrs3",0.0209768825846817,-0.322937845228929,0.36,0.153,1,3.8643342769172,"M","dhrs3"
"ubr4",0.0211572162332704,0.500738283438974,0.16,0.051,1,3.85577423862054,"M","ubr4"
"plch2",0.0216271164794376,-0.767280967592273,0.02,0.136,1,3.83380735907183,"M","plch2"
"ctdsp2",0.0219799816374559,-0.261701059646069,0.2,0.068,1,3.81762316542758,"M","ctdsp2"
"ncor1",0.0222495659576455,-0.267801301435228,0.38,0.169,1,3.80543277808171,"M","ncor1"
"strn3",0.022356735848196,-0.29424956772172,0.2,0.068,1,3.80062762309598,"M","strn3"
"upf2",0.0228984195097179,-0.260865431085052,0.18,0.059,1,3.77668738784662,"M","upf2"
"epm2aip1",0.0230029567372227,0.314197735672308,0.22,0.085,1,3.77213251752303,"M","epm2aip1"
"tex261",0.02336901618302,-0.787827235819976,0.04,0.161,1,3.75634422874924,"M","tex261"
"cox14",0.0233705235156597,-0.279876737060541,0.38,0.169,1,3.75627972949872,"M","cox14"
"phf5a",0.0237133687043229,0.416629765303547,0.16,0.051,1,3.74171630952339,"M","phf5a"
"maea",0.0237401216927577,-0.265335183301067,0.22,0.085,1,3.74058876374982,"M","maea"
"rps5",0.0242021996698131,-0.427447159429262,0.84,0.763,1,3.72131175450341,"M","rps5"
"lrif1",0.0246978267004359,0.569267240251411,0.12,0.034,1,3.70104002705596,"M","lrif1"
"swi5",0.0248215596392229,-0.885674726059764,0.06,0.186,1,3.69604266317737,"M","swi5"
"reep6",0.0249300441966798,-1.16549081684782,0.16,0.288,1,3.69168160861712,"M","reep6"
"senp7",0.0254663190558531,-0.348531339588314,0.18,0.059,1,3.67039852121021,"M","senp7"
"pgls",0.0261885315354944,-0.507805742714014,0.42,0.186,1,3.64243369169869,"M","pgls"
"csk",0.026412699163815,-0.321000826589399,0.32,0.136,1,3.63391035555481,"M","csk"
"sez6l2",0.0268000464731516,0.53154164470862,0.14,0.042,1,3.61935165739401,"M","sez6l2"
"pex1",0.0268000464731516,0.366549900083964,0.14,0.042,1,3.61935165739401,"M","pex1"
"sdf4",0.0269839782076116,-1.25544841747826,0.16,0.28,1,3.61251198882719,"M","sdf4"
"cab39",0.0270583399825232,0.286030060049809,0.18,0.068,1,3.60976000392598,"M","cab39"
"cd302",0.0271076906237788,-0.315063794996339,0.32,0.136,1,3.60793780450105,"M","cd302"
"rock2",0.0273164874834342,-0.795685528355172,0.04,0.161,1,3.60026482196572,"M","rock2"
"nrp1",0.0273386616948692,0.36428159675789,0.14,0.042,1,3.59945339932815,"M","nrp1"
"gsk3a",0.0278865912674345,0.329677771905761,0.14,0.042,1,3.57960930541341,"M","gsk3a"
"rbmxl1",0.0278865912674345,0.301348970659683,0.14,0.042,1,3.57960930541341,"M","rbmxl1"
"fam102b",0.0281715733854734,-0.691340644028584,0.04,0.161,1,3.56944184542415,"M","fam102b"
"tacc1",0.0283813463437986,-0.276339279292772,0.34,0.153,1,3.56202316849533,"M","tacc1"
"cdc42bpb",0.0284439626152677,0.318695807774048,0.14,0.042,1,3.55981935128926,"M","cdc42bpb"
"gmfg",0.0290964485292832,-0.266846860496378,0.48,0.22,1,3.53713915591987,"M","gmfg"
"kpna4",0.0292557818016665,-0.354659985031244,0.24,0.093,1,3.53167805640506,"M","kpna4"
"hirip3",0.0306569087467283,0.331555803952237,0.12,0.034,1,3.48489723427682,"M","hirip3"
"gnao1",0.0308249287727651,-0.74199671539942,0.02,0.127,1,3.4794315406314,"M","gnao1"
"pet100",0.0310555210317348,-0.289322291907942,0.3,0.127,1,3.4719786754032,"M","pet100"
"usp34",0.0310555210317348,-0.408534664817651,0.3,0.127,1,3.4719786754032,"M","usp34"
"tspan7",0.031100590042701,-0.839010691137955,0.04,0.153,1,3.47052848754281,"M","tspan7"
"snd1",0.0313046866498727,-0.402181347518111,0.16,0.051,1,3.46398745942216,"M","snd1"
"lpcat1",0.0318264817848287,-0.325660771846816,0.22,0.085,1,3.44745657521947,"M","lpcat1"
"ctsl",0.0319531741932259,-1.28416447864466,0.48,0.466,1,3.44348375432259,"M","ctsl"
"sh3glb1",0.0321808241161016,-0.284112963313699,0.48,0.229,1,3.4363845281715,"M","sh3glb1"
"ttyh1",0.0325749808637139,-0.871699414904153,0.04,0.153,1,3.42421074342454,"M","ttyh1"
"prph2",0.0328342679583306,-1.05376130785842,0.18,0.305,1,3.41628255414139,"M","prph2"
"cby1",0.033365426499242,0.282840705521999,0.12,0.034,1,3.4002350498747,"M","cby1"
"gripap1",0.0336318338532627,0.255853296601078,0.22,0.093,1,3.39228222443828,"M","gripap1"
"ccdc88b",0.0340737030985735,0.266445027734514,0.12,0.034,1,3.37922936232712,"M","ccdc88b"
"rnf34",0.0340737030985735,0.256147084388869,0.12,0.034,1,3.37922936232712,"M","rnf34"
"cln6",0.0347947922207024,0.301055912399189,0.12,0.034,1,3.3582875522306,"M","cln6"
"kpna6",0.035528873101189,0.306481920102964,0.12,0.034,1,3.33740958627772,"M","kpna6"
"rapgef5",0.0369291852063337,-0.619099850057712,0.02,0.119,1,3.29875311355268,"M","rapgef5"
"cdk2ap1",0.0369291852063337,-0.665366412479467,0.02,0.119,1,3.29875311355268,"M","cdk2ap1"
"cplx3",0.0369291852063337,-0.799931291048192,0.02,0.119,1,3.29875311355268,"M","cplx3"
"rtn3",0.0370035713965233,-0.295683565602438,0.38,0.178,1,3.29674084676572,"M","rtn3"
"puf60",0.037196668601468,-0.348186403435492,0.28,0.127,1,3.29153607543719,"M","puf60"
"sall1",0.0382170769403342,-0.632238834805046,0.02,0.119,1,3.26447282293948,"M","sall1"
"akap11",0.0400194878780315,-0.304463156136845,0.2,0.076,1,3.21838874655932,"M","akap11"
"clint1",0.042528405084534,-0.396396010435532,0.2,0.076,1,3.15758307137124,"M","clint1"
"oxct1",0.0427128162959337,-1.0292211514975,0.08,0.195,1,3.15325625633704,"M","oxct1"
"st13",0.0428328543215643,-0.466628603588159,0.38,0.178,1,3.15044984653164,"M","st13"
"hexa",0.0429253557008291,-1.2883133852658,0.5,0.466,1,3.14829258566731,"M","hexa"
"fam105a",0.0430326366124025,-0.369378747033971,0.42,0.195,1,3.14579646019047,"M","fam105a"
"ctsc",0.044106106316746,-0.352819812700458,0.54,0.254,1,3.12115704088243,"M","ctsc"
"anapc13",0.0444962783934216,-0.818868547564359,0.04,0.144,1,3.11234972491576,"M","anapc13"
"edem2",0.0450085115472042,-0.254792833453862,0.28,0.127,1,3.10090366160414,"M","edem2"
"rab6b",0.0451690792324638,-0.799416648732721,0.04,0.144,1,3.09734251401611,"M","rab6b"
"pkig",0.0465810432394639,-0.970954436178641,0.1,0.212,1,3.06656161805146,"M","pkig"
"khdrbs1",0.0466641404730368,-0.306402177664301,0.34,0.161,1,3.06477927922681,"M","khdrbs1"
"rab6a",0.0469393054436572,-0.27051594752728,0.24,0.102,1,3.05889988535264,"M","rab6a"
"abi3",0.0479447196799632,-0.342022551947146,0.4,0.186,1,3.03770660509369,"M","abi3"
"creg1",0.0481939792923674,-1.14975856192186,0.3,0.364,1,3.03252117667434,"M","creg1"
"dynlrb1",0.0482453134382661,0.271593331247561,0.24,0.11,1,3.03145658672778,"M","dynlrb1"
"ndufb8",0.0483067551038318,-0.251797311176873,0.42,0.22,1,3.03018387088053,"M","ndufb8"
"guca1b",0.0489967501410175,-0.7209112033758,0.02,0.11,1,3.01600130672373,"M","guca1b"
"arf5",0.0491600038738823,-1.06026985429482,0.16,0.263,1,3.01267491548279,"M","arf5"
"paip2",0.0493612785924559,-0.308225634030953,0.46,0.229,1,3.00858899630769,"M","paip2"
"npepps",0.0495251194021621,-0.319984187572771,0.24,0.102,1,3.00527527545319,"M","npepps"
"phf21a",0.0502209012513364,0.386003580949114,0.14,0.051,1,2.99132397934968,"M","phf21a"
"srsf1",0.0503285989376224,-0.363219288020928,0.28,0.127,1,2.98918179610126,"M","srsf1"
"mir124-2hg",0.05140850303523,-1.15747558306348,0.12,0.229,1,2.96795169150186,"M","mir124-2hg"
"pak2",0.0515798304329369,-0.370337017483777,0.28,0.127,1,2.96462456599194,"M","pak2"
"chd6",0.0533290415387897,-0.310867867678744,0.16,0.059,1,2.93127422680209,"M","chd6"
"acly",0.0544478846733316,-0.345403996632439,0.22,0.093,1,2.91051127933243,"M","acly"
"usp2",0.0545566849396203,-0.605370672963973,0.04,0.136,1,2.90851502719721,"M","usp2"
"cebpg",0.0545566849396203,-0.645434115796187,0.04,0.136,1,2.90851502719721,"M","cebpg"
"smchd1",0.0560435981202817,0.465227614472377,0.16,0.068,1,2.88162535328821,"M","smchd1"
"sdhaf4",0.0562019377691481,-0.678686315318873,0.04,0.136,1,2.87880404279883,"M","sdhaf4"
"st3gal6",0.056713087565393,-0.273266860447101,0.32,0.153,1,2.86975027362442,"M","st3gal6"
"phf1",0.0577919070726927,0.462718500873581,0.12,0.042,1,2.85090652915035,"M","phf1"
"glul",0.0579078040505765,-0.627478261363197,0.74,0.661,1,2.84890311850182,"M","glul"
"sptssa",0.058083963299929,-0.874515904632723,0.14,0.246,1,2.8458656721586,"M","sptssa"
"tbca",0.0582491987225974,-0.354498106264533,0.52,0.263,1,2.84302494246618,"M","tbca"
"cdc42",0.0582917609134675,-0.936368784451212,0.5,0.475,1,2.8422945178516,"M","cdc42"
"gnb5",0.0583607422560734,0.437944847085589,0.2,0.093,1,2.84111183683281,"M","gnb5"
"csf1r",0.0584415356752179,-0.684802873014535,0.62,0.559,1,2.83972841463487,"M","csf1r"
"reep3",0.0587471191004972,-0.595317448198525,0.04,0.136,1,2.83451316374748,"M","reep3"
"clptm1l",0.0623106015073731,-0.255065137934421,0.22,0.093,1,2.7756236990081,"M","clptm1l"
"gatm",0.0624018541198623,-0.42136122944675,0.36,0.169,1,2.77416029058886,"M","gatm"
"bcap31",0.06421784767324,-0.376685404627314,0.4,0.203,1,2.74547410578057,"M","bcap31"
"asap1",0.064927115351939,-0.551480326756045,0.02,0.102,1,2.7344899404941,"M","asap1"
"stk11",0.064927115351939,-0.717503785820315,0.02,0.102,1,2.7344899404941,"M","stk11"
"psmb8",0.0652905693588805,-0.942242520781783,0.18,0.28,1,2.7289076733609,"M","psmb8"
"psmb7",0.0660223707037812,-0.286846192050272,0.14,0.051,1,2.71776164432901,"M","psmb7"
"ndufa10",0.0663112375696789,-0.448176322452794,0.32,0.153,1,2.71339590038118,"M","ndufa10"
"smarcc1",0.0674062825360751,0.288078467563118,0.16,0.068,1,2.6970170527065,"M","smarcc1"
"rpl35a",0.0678937150950106,-0.333609775191003,0.9,0.898,1,2.68981180989431,"M","rpl35a"
"gnas",0.0686188158305482,-0.489471921867864,0.82,0.644,1,2.67918849861493,"M","gnas"
"snrpa",0.0693142617307987,0.325414456920014,0.12,0.042,1,2.66910459697835,"M","snrpa"
"hsp90ab1",0.0693785233912246,0.440676974841382,0.66,0.475,1,2.66817792058393,"M","hsp90ab1"
"rgs11",0.0693998065507521,-0.659052779073241,0.02,0.102,1,2.6678711989264,"M","rgs11"
"rpl38",0.0696757216849593,-0.406886043214399,0.84,0.703,1,2.6639033477925,"M","rpl38"
"mrps14",0.0705375063310976,-0.676438814126414,0.06,0.153,1,2.65161070593182,"M","mrps14"
"mcrs1",0.0705566669915098,-0.340611812829648,0.14,0.051,1,2.65133910491416,"M","mcrs1"
"snx10",0.0743123619964634,-0.314246322266741,0.24,0.11,1,2.59947796160316,"M","snx10"
"brd3",0.0745112736089159,-0.346452917383332,0.18,0.076,1,2.59680484143528,"M","brd3"
"prdx5",0.0747203901390147,-0.779781524922273,0.36,0.415,1,2.59400226372862,"M","prdx5"
"ndfip2",0.0751072347729784,-0.437100321894716,0.04,0.127,1,2.5888383896592,"M","ndfip2"
"tmem176a",0.0764574619187488,-1.11872781915765,0.12,0.212,1,2.57102074615433,"M","tmem176a"
"abhd14a",0.0795515392634716,-0.6427755727295,0.04,0.127,1,2.53135017475045,"M","abhd14a"
"tmed2",0.0803009007571916,-0.304955858416042,0.36,0.186,1,2.52197444069269,"M","tmed2"
"mrps18c",0.0821705770975811,-0.354512358889995,0.18,0.076,1,2.49895798384865,"M","mrps18c"
"trim26",0.0833151302841616,-0.424702572682669,0.18,0.076,1,2.48512511023881,"M","trim26"
"sirpa",0.0836231178083213,-0.992167699714088,0.14,0.229,1,2.48143526831085,"M","sirpa"
"rap1a",0.0837733019829618,-0.372316867172421,0.38,0.195,1,2.4796409143441,"M","rap1a"
"mrpl45",0.0841015901296953,-0.284037292377834,0.12,0.042,1,2.47572980457562,"M","mrpl45"
"ppp1ca",0.0859124683490229,-0.470532822049914,0.48,0.246,1,2.45442631094393,"M","ppp1ca"
"rpn1",0.0876238541586403,0.283125070084147,0.14,0.059,1,2.43470201036178,"M","rpn1"
"ccar1",0.0888104513823788,-0.471539514977707,0.28,0.136,1,2.42125094016211,"M","ccar1"
"aamp",0.0921977936190889,-0.740033394684937,0.06,0.144,1,2.38381907908457,"M","aamp"
"ptpn18",0.0937392945499287,-1.09580331881071,0.34,0.364,1,2.36723781211939,"M","ptpn18"
"rpl24",0.0943002302358662,0.26129747657035,0.84,0.636,1,2.36127164782008,"M","rpl24"
"f11r",0.0952344244339313,-0.922188639113041,0.1,0.186,1,2.35141380135002,"M","f11r"
"mier1",0.0958183466829234,-0.317697099229087,0.16,0.068,1,2.34530110208091,"M","mier1"
"snrpa1",0.0958183466829234,-0.390724741770689,0.16,0.068,1,2.34530110208091,"M","snrpa1"
"polr1d",0.0964727527591411,-0.269261054641449,0.26,0.127,1,2.33849466533438,"M","polr1d"
"ptprd",0.0971839921787388,-0.848466111705646,0.04,0.119,1,2.3311492705977,"M","ptprd"
"mrps15",0.0998849084415379,-0.29760476755229,0.2,0.093,1,2.30373667139062,"M","mrps15"
"txnl1",0.101358936923096,-0.33150961234354,0.28,0.144,1,2.28908723115472,"M","txnl1"
"nav3",0.101374476655058,-0.541837911421943,0.04,0.119,1,2.2889339290254,"M","nav3"
"ndufb9",0.104478154301407,-0.353228646373824,0.36,0.186,1,2.25877727917852,"M","ndufb9"
"sgta",0.106663410648336,-0.898121105724132,0.12,0.203,1,2.23807709749423,"M","sgta"
"rtn1",0.107420069176436,-0.644887133469288,0.06,0.144,1,2.23100825052406,"M","rtn1"
"eif3i",0.108680705927666,-0.297914508599107,0.36,0.195,1,2.21934099897521,"M","eif3i"
"fkbp3",0.10890278068616,-0.372884129621661,0.2,0.093,1,2.21729971506104,"M","fkbp3"
"aes",0.10899086729982,-0.830480091112597,0.36,0.39,1,2.21649118650344,"M","aes"
"rnf7",0.109463800863917,-0.349743365351109,0.34,0.178,1,2.21216137009874,"M","rnf7"
"evi2a",0.110203463819615,-0.284451363696885,0.28,0.144,1,2.20542695063738,"M","evi2a"
"abhd12",0.113285455697228,-0.473941778096197,0.44,0.229,1,2.17784448902741,"M","abhd12"
"asph",0.113725894880035,-0.414231360982682,0.34,0.178,1,2.17396415675039,"M","asph"
"khdrbs3",0.115731017131257,-0.364351880287578,0.3,0.153,1,2.15648659833111,"M","khdrbs3"
"ckb",0.115937095780852,-0.419281819772697,0.74,0.695,1,2.15470751271281,"M","ckb"
"tsen34",0.117978324159464,-0.3590587820528,0.14,0.059,1,2.13725436495407,"M","tsen34"
"dazap1",0.11961031061392,-0.309654825658974,0.22,0.11,1,2.12351623203491,"M","dazap1"
"rpl8",0.120809011379203,0.282897632151963,0.94,0.746,1,2.11354439875372,"M","rpl8"
"tcirg1",0.121669481998113,0.321450826592645,0.16,0.076,1,2.10644707462496,"M","tcirg1"
"acbd6",0.12294567467976,-0.283901672054141,0.18,0.085,1,2.09601269044457,"M","acbd6"
"vcp",0.124757359889673,-0.365848394788884,0.36,0.195,1,2.08138454897916,"M","vcp"
"tlk1",0.12489372969813,0.738890723763101,0.12,0.051,1,2.08029206568782,"M","tlk1"
"stx8",0.12489372969813,0.342267737888533,0.12,0.051,1,2.08029206568782,"M","stx8"
"pdhb",0.12512642004946,-0.390824748555187,0.22,0.11,1,2.07843069236452,"M","pdhb"
"rp9",0.126039301458014,-0.720341514833462,0.06,0.136,1,2.071161504333,"M","rp9"
"mrps21",0.127017324543115,-0.530475612024046,0.36,0.186,1,2.06343178810174,"M","mrps21"
"ogt",0.127144886118488,0.286226888418395,0.14,0.068,1,2.06242800720329,"M","ogt"
"psmb10",0.127144886118488,-0.453306270526991,0.04,0.11,1,2.06242800720329,"M","psmb10"
"fubp1",0.127144886118488,-0.462335496384155,0.04,0.11,1,2.06242800720329,"M","fubp1"
"rsl1d1",0.127608685349142,-0.304581282957273,0.18,0.085,1,2.05878684338835,"M","rsl1d1"
"man2a2",0.131921700436993,-0.586137686342853,0.08,0.161,1,2.02554671090337,"M","man2a2"
"zbtb4",0.132473962446597,-0.682839741639965,0.04,0.11,1,2.02136916270345,"M","zbtb4"
"arpp19",0.136354584089587,-0.327405655700517,0.38,0.212,1,1.99249655023671,"M","arpp19"
"lmo2",0.139677341873559,-0.43911598882355,0.38,0.203,1,1.96842021718676,"M","lmo2"
"slc25a4",0.142399252788819,-0.619225216592307,0.26,0.339,1,1.94912052728756,"M","slc25a4"
"pmpca",0.143023598155417,-0.251494662715904,0.12,0.051,1,1.94474564027102,"M","pmpca"
"tmem119",0.144593403125686,-1.19631166194276,0.22,0.271,1,1.93382959183561,"M","tmem119"
"med28",0.146279811026326,-0.296058474243227,0.2,0.102,1,1.92223397756448,"M","med28"
"tmem173",0.147930417973906,-0.256881094748371,0.2,0.102,1,1.91101326459759,"M","tmem173"
"tcn2",0.148286583192446,-0.592784636793656,0.08,0.161,1,1.90860850464948,"M","tcn2"
"nfx1",0.149495968522638,-0.262967909050608,0.12,0.051,1,1.90048585291875,"M","nfx1"
"usp47",0.149495968522638,-0.295645049538027,0.12,0.051,1,1.90048585291875,"M","usp47"
"gna12",0.149595218418171,-0.714769597174439,0.08,0.153,1,1.89982217639795,"M","gna12"
"ndufb10",0.151097138635701,-0.288427796881201,0.38,0.212,1,1.8898323467742,"M","ndufb10"
"hspa4",0.151274275608099,-0.266952920747224,0.2,0.102,1,1.88866069506166,"M","hspa4"
"aimp1",0.15296765233153,-0.337163354611688,0.2,0.102,1,1.87752880261237,"M","aimp1"
"lrba",0.153013897736458,-0.407061535557821,0.06,0.136,1,1.87722652683613,"M","lrba"
"tmem218",0.153151662959362,-0.293336582979404,0.16,0.076,1,1.87632658739233,"M","tmem218"
"pla2g15",0.154373484542174,-0.34758360165659,0.24,0.127,1,1.86838038837894,"M","pla2g15"
"atxn10",0.155564478761524,-0.409474449984159,0.28,0.153,1,1.86069497889328,"M","atxn10"
"st6galnac4",0.158931053182442,-0.645879076227463,0.06,0.127,1,1.839284798589,"M","st6galnac4"
"txn2",0.159138468937284,-0.562151686962479,0.24,0.127,1,1.8379805819331,"M","txn2"
"imp3",0.159885593585015,-0.367559973583829,0.2,0.102,1,1.83329675960506,"M","imp3"
"psma5",0.160422008287012,-0.352922268746309,0.22,0.119,1,1.82994738419009,"M","psma5"
"tmem243",0.160422008287012,-0.856875299050201,0.1,0.169,1,1.82994738419009,"M","tmem243"
"hdgf",0.160923488163832,-0.264508722087654,0.16,0.076,1,1.82682625575074,"M","hdgf"
"emc8",0.16137248902545,-0.676534387329227,0.04,0.102,1,1.82403998980966,"M","emc8"
"kif1a",0.16137248902545,-0.694498286558865,0.04,0.102,1,1.82403998980966,"M","kif1a"
"higd1a",0.163549383759496,-0.471172511253514,0.04,0.102,1,1.81064029290765,"M","higd1a"
"tpm3",0.165551828363146,-0.337026651179778,0.5,0.28,1,1.79847097087502,"M","tpm3"
"rrp1",0.165748340432746,-0.551855816317809,0.04,0.102,1,1.79728466243841,"M","rrp1"
"apbb1",0.165748340432746,-0.6453815693618,0.04,0.102,1,1.79728466243841,"M","apbb1"
"lamtor4",0.167842018801556,-0.255182487792407,0.48,0.271,1,1.78473210627519,"M","lamtor4"
"gng13",0.16796946628335,-0.73341479158271,0.04,0.102,1,1.7839730644105,"M","gng13"
"zbtb7a",0.16886253994592,-0.305847848739231,0.2,0.102,1,1.77867026812751,"M","zbtb7a"
"plek",0.170362119166221,-0.40285900564849,0.36,0.203,1,1.76982899466298,"M","plek"
"cryab",0.171727510625469,0.452711258565954,0.16,0.085,1,1.7618462989543,"M","cryab"
"ndrg3",0.172478648174652,-0.426379706879708,0.04,0.102,1,1.75748182886961,"M","ndrg3"
"cul1",0.172478648174652,-0.499835733267271,0.04,0.102,1,1.75748182886961,"M","cul1"
"ppid",0.172478648174652,-0.528885706360161,0.04,0.102,1,1.75748182886961,"M","ppid"
"sbno1",0.172557349389976,-0.405173488256906,0.2,0.102,1,1.75702563753163,"M","sbno1"
"dennd1a",0.172742907713806,-0.679395534879962,0.06,0.127,1,1.75595087237943,"M","dennd1a"
"syp",0.174427275628976,-0.519632524744694,0.2,0.102,1,1.74624738278085,"M","syp"
"maf",0.175033771752176,-0.358549522945781,0.32,0.178,1,1.74277634223614,"M","maf"
"ranbp1",0.175630965517324,-0.424600487759653,0.28,0.153,1,1.73937027211257,"M","ranbp1"
"tnfaip8l2",0.177165162051597,-0.772911067644743,0.12,0.186,1,1.73067286255757,"M","tnfaip8l2"
"nars",0.177695915531945,-0.254231104066652,0.28,0.161,1,1.72768152927452,"M","nars"
"ei24",0.17873312601985,-0.298097055674216,0.18,0.093,1,1.72186150175292,"M","ei24"
"gnai2",0.17877790963956,-0.49939077430384,0.68,0.559,1,1.72161097175257,"M","gnai2"
"zfp91",0.179315256712056,-0.500758187914147,0.24,0.127,1,1.71860981157243,"M","zfp91"
